instance,policy,budget,seed,resolved_policy,resolution_reason,source_run_id,status,incumbent,ttff,elapsed,gap_vs_opt
csched008,instance_aware_portfolio,60,1,boltzmann_adaptive,frac_count=79<5000,p45_csched008_boltzmann_adaptive_b60_s1_1788020563,node_limit,189.0,15.169954832992516,21.154573957959656,
csched008,multi_feature_portfolio,60,1,boltzmann_adaptive,votes=0/4,p45_csched008_boltzmann_adaptive_b60_s1_1788020563,node_limit,189.0,15.169954832992516,21.154573957959656,
csched008,budgeted_portfolio,60,2,boltzmann_adaptive,budget<=180,p45_csched008_boltzmann_adaptive_b60_s2_1788020584,node_limit,185.0,12.187449750024825,21.06716212502215,
csched008,instance_aware_portfolio,60,2,boltzmann_adaptive,frac_count=76<5000,p45_csched008_boltzmann_adaptive_b60_s2_1788020584,node_limit,185.0,12.187449750024825,21.06716212502215,
csched008,multi_feature_portfolio,60,2,boltzmann_adaptive,votes=0/4,p45_csched008_boltzmann_adaptive_b60_s2_1788020584,node_limit,185.0,12.187449750024825,21.06716212502215,
csched008,budgeted_portfolio,300,0,best_estimate,budget>180,p45_csched008_best_estimate_b300_s0_1788020614,node_limit,186.0,13.200384166033473,20.498233625025023,
csched008,instance_aware_portfolio,300,0,best_estimate,budget>180,p45_csched008_best_estimate_b300_s0_1788020614,node_limit,186.0,13.200384166033473,20.498233625025023,
csched008,multi_feature_portfolio,300,0,best_estimate,budget>180,p45_csched008_best_estimate_b300_s0_1788020614,node_limit,186.0,13.200384166033473,20.498233625025023,
csched008,budgeted_portfolio,300,1,best_estimate,budget>180,p45_csched008_best_estimate_b300_s1_1788020636,node_limit,,,20.309346791007556,
csched008,instance_aware_portfolio,300,1,best_estimate,budget>180,p45_csched008_best_estimate_b300_s1_1788020636,node_limit,,,20.309346791007556,
csched008,multi_feature_portfolio,300,1,best_estimate,budget>180,p45_csched008_best_estimate_b300_s1_1788020636,node_limit,,,20.309346791007556,
csched008,budgeted_portfolio,300,2,best_estimate,budget>180,p45_csched008_best_estimate_b300_s2_1788020658,node_limit,189.99999999999994,10.509499415988103,19.352333375019953,
csched008,instance_aware_portfolio,300,2,best_estimate,budget>180,p45_csched008_best_estimate_b300_s2_1788020658,node_limit,189.99999999999994,10.509499415988103,19.352333375019953,
csched008,multi_feature_portfolio,300,2,best_estimate,budget>180,p45_csched008_best_estimate_b300_s2_1788020658,node_limit,189.99999999999994,10.509499415988103,19.352333375019953,
csched008,budgeted_portfolio,900,0,best_estimate,budget>180,p45_csched008_best_estimate_b900_s0_1788020690,node_limit,186.0,13.191234958008863,20.47655833302997,
csched008,instance_aware_portfolio,900,0,best_estimate,budget>180,p45_csched008_best_estimate_b900_s0_1788020690,node_limit,186.0,13.191234958008863,20.47655833302997,
csched008,multi_feature_portfolio,900,0,best_estimate,budget>180,p45_csched008_best_estimate_b900_s0_1788020690,node_limit,186.0,13.191234958008863,20.47655833302997,
csched008,budgeted_portfolio,900,1,best_estimate,budget>180,p45_csched008_best_estimate_b900_s1_1788020711,node_limit,,,20.337784709001426,
csched008,instance_aware_portfolio,900,1,best_estimate,budget>180,p45_csched008_best_estimate_b900_s1_1788020711,node_limit,,,20.337784709001426,
csched008,multi_feature_portfolio,900,1,best_estimate,budget>180,p45_csched008_best_estimate_b900_s1_1788020711,node_limit,,,20.337784709001426,
csched008,budgeted_portfolio,900,2,best_estimate,budget>180,p45_csched008_best_estimate_b900_s2_1788020733,node_limit,189.99999999999994,10.493016041000374,19.469485500012524,
csched008,instance_aware_portfolio,900,2,best_estimate,budget>180,p45_csched008_best_estimate_b900_s2_1788020733,node_limit,189.99999999999994,10.493016041000374,19.469485500012524,
csched008,multi_feature_portfolio,900,2,best_estimate,budget>180,p45_csched008_best_estimate_b900_s2_1788020733,node_limit,189.99999999999994,10.493016041000374,19.469485500012524,
drayage-100-23,budgeted_portfolio,10,0,boltzmann_adaptive,budget<=180,p45_drayage-100-23_boltzmann_adaptive_b10_s0_1788003430,time_limit,103333.87407302858,0.47789283300517127,10.061578333028592,
drayage-100-23,instance_aware_portfolio,10,0,boltzmann_adaptive,frac_count=1756<5000,p45_drayage-100-23_boltzmann_adaptive_b10_s0_1788003430,time_limit,103333.87407302858,0.47789283300517127,10.061578333028592,
drayage-100-23,multi_feature_portfolio,10,0,boltzmann_adaptive,votes=1/4,p45_drayage-100-23_boltzmann_adaptive_b10_s0_1788003430,time_limit,103333.87407302858,0.47789283300517127,10.061578333028592,
drayage-100-23,budgeted_portfolio,10,1,boltzmann_adaptive,budget<=180,p45_drayage-100-23_boltzmann_adaptive_b10_s1_1788003445,time_limit,103333.87407302858,0.46646841696929187,10.041043041972443,
drayage-100-23,instance_aware_portfolio,10,1,boltzmann_adaptive,frac_count=1765<5000,p45_drayage-100-23_boltzmann_adaptive_b10_s1_1788003445,time_limit,103333.87407302858,0.46646841696929187,10.041043041972443,
drayage-100-23,multi_feature_portfolio,10,1,boltzmann_adaptive,votes=1/4,p45_drayage-100-23_boltzmann_adaptive_b10_s1_1788003445,time_limit,103333.87407302858,0.46646841696929187,10.041043041972443,
drayage-100-23,budgeted_portfolio,10,2,boltzmann_adaptive,budget<=180,p45_drayage-100-23_boltzmann_adaptive_b10_s2_1788003459,time_limit,103333.87407302858,0.46612454095156863,10.074243707989808,
drayage-100-23,instance_aware_portfolio,10,2,boltzmann_adaptive,frac_count=1757<5000,p45_drayage-100-23_boltzmann_adaptive_b10_s2_1788003459,time_limit,103333.87407302858,0.46612454095156863,10.074243707989808,
drayage-100-23,multi_feature_portfolio,10,2,boltzmann_adaptive,votes=1/4,p45_drayage-100-23_boltzmann_adaptive_b10_s2_1788003459,time_limit,103333.87407302858,0.46612454095156863,10.074243707989808,
drayage-100-23,budgeted_portfolio,60,0,boltzmann_adaptive,budget<=180,p45_drayage-100-23_boltzmann_adaptive_b60_s0_1788003498,node_limit,103333.87407302858,0.4728383749607019,37.42551904194988,
drayage-100-23,instance_aware_portfolio,60,0,boltzmann_adaptive,frac_count=1756<5000,p45_drayage-100-23_boltzmann_adaptive_b60_s0_1788003498,node_limit,103333.87407302858,0.4728383749607019,37.42551904194988,
drayage-100-23,multi_feature_portfolio,60,0,boltzmann_adaptive,votes=1/4,p45_drayage-100-23_boltzmann_adaptive_b60_s0_1788003498,node_limit,103333.87407302858,0.4728383749607019,37.42551904194988,
drayage-100-23,budgeted_portfolio,60,1,boltzmann_adaptive,budget<=180,p45_drayage-100-23_boltzmann_adaptive_b60_s1_1788003542,node_limit,103333.87407302858,0.4711807079729624,37.92217862495454,
drayage-100-23,instance_aware_portfolio,60,1,boltzmann_adaptive,frac_count=1765<5000,p45_drayage-100-23_boltzmann_adaptive_b60_s1_1788003542,node_limit,103333.87407302858,0.4711807079729624,37.92217862495454,
drayage-100-23,multi_feature_portfolio,60,1,boltzmann_adaptive,votes=1/4,p45_drayage-100-23_boltzmann_adaptive_b60_s1_1788003542,node_limit,103333.87407302858,0.4711807079729624,37.92217862495454,
drayage-100-23,budgeted_portfolio,60,2,boltzmann_adaptive,budget<=180,p45_drayage-100-23_boltzmann_adaptive_b60_s2_1788003585,node_limit,103333.87407302858,0.47283412504475564,37.661742875003256,
drayage-100-23,instance_aware_portfolio,60,2,boltzmann_adaptive,frac_count=1757<5000,p45_drayage-100-23_boltzmann_adaptive_b60_s2_1788003585,node_limit,103333.87407302858,0.47283412504475564,37.661742875003256,
drayage-100-23,multi_feature_portfolio,60,2,boltzmann_adaptive,votes=1/4,p45_drayage-100-23_boltzmann_adaptive_b60_s2_1788003585,node_limit,103333.87407302858,0.47283412504475564,37.661742875003256,
drayage-100-23,budgeted_portfolio,300,0,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b300_s0_1788003625,node_limit,103333.87407302858,0.4703920409665443,39.19790400000056,
drayage-100-23,instance_aware_portfolio,300,0,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b300_s0_1788003625,node_limit,103333.87407302858,0.4703920409665443,39.19790400000056,
drayage-100-23,multi_feature_portfolio,300,0,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b300_s0_1788003625,node_limit,103333.87407302858,0.4703920409665443,39.19790400000056,
drayage-100-23,budgeted_portfolio,300,1,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b300_s1_1788003692,node_limit,103333.87407302858,0.4597094159689732,38.32789504097309,
drayage-100-23,instance_aware_portfolio,300,1,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b300_s1_1788003692,node_limit,103333.87407302858,0.4597094159689732,38.32789504097309,
drayage-100-23,multi_feature_portfolio,300,1,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b300_s1_1788003692,node_limit,103333.87407302858,0.4597094159689732,38.32789504097309,
drayage-100-23,budgeted_portfolio,300,2,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b300_s2_1788003736,node_limit,103333.87407302858,0.4666400409769267,39.3758713749703,
drayage-100-23,instance_aware_portfolio,300,2,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b300_s2_1788003736,node_limit,103333.87407302858,0.4666400409769267,39.3758713749703,
drayage-100-23,multi_feature_portfolio,300,2,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b300_s2_1788003736,node_limit,103333.87407302858,0.4666400409769267,39.3758713749703,
drayage-100-23,budgeted_portfolio,900,0,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b900_s0_1788003780,node_limit,103333.87407302858,0.469603042001836,38.916595624992624,
drayage-100-23,instance_aware_portfolio,900,0,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b900_s0_1788003780,node_limit,103333.87407302858,0.469603042001836,38.916595624992624,
drayage-100-23,multi_feature_portfolio,900,0,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b900_s0_1788003780,node_limit,103333.87407302858,0.469603042001836,38.916595624992624,
drayage-100-23,budgeted_portfolio,900,1,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b900_s1_1788003844,node_limit,103333.87407302858,0.47731066698906943,38.52932191698346,
drayage-100-23,instance_aware_portfolio,900,1,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b900_s1_1788003844,node_limit,103333.87407302858,0.47731066698906943,38.52932191698346,
drayage-100-23,multi_feature_portfolio,900,1,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b900_s1_1788003844,node_limit,103333.87407302858,0.47731066698906943,38.52932191698346,
drayage-100-23,budgeted_portfolio,900,2,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b900_s2_1788003890,node_limit,103333.87407302858,0.4652295839623548,39.26579791697441,
drayage-100-23,instance_aware_portfolio,900,2,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b900_s2_1788003890,node_limit,103333.87407302858,0.4652295839623548,39.26579791697441,
drayage-100-23,multi_feature_portfolio,900,2,best_estimate,budget>180,p45_drayage-100-23_best_estimate_b900_s2_1788003890,node_limit,103333.87407302858,0.4652295839623548,39.26579791697441,
drayage-25-23,budgeted_portfolio,10,0,boltzmann_adaptive,budget<=180,p45_drayage-25-23_boltzmann_adaptive_b10_s0_1788002430,time_limit,106589.81786727905,0.4749592500156723,10.050904500007164,
drayage-25-23,instance_aware_portfolio,10,0,boltzmann_adaptive,frac_count=1765<5000,p45_drayage-25-23_boltzmann_adaptive_b10_s0_1788002430,time_limit,106589.81786727905,0.4749592500156723,10.050904500007164,
drayage-25-23,multi_feature_portfolio,10,0,boltzmann_adaptive,votes=1/4,p45_drayage-25-23_boltzmann_adaptive_b10_s0_1788002430,time_limit,106589.81786727905,0.4749592500156723,10.050904500007164,
drayage-25-23,budgeted_portfolio,10,1,boltzmann_adaptive,budget<=180,p45_drayage-25-23_boltzmann_adaptive_b10_s1_1788002510,time_limit,106481.56122207642,0.47345774999121204,10.02018783398671,
drayage-25-23,instance_aware_portfolio,10,1,boltzmann_adaptive,frac_count=1763<5000,p45_drayage-25-23_boltzmann_adaptive_b10_s1_1788002510,time_limit,106481.56122207642,0.47345774999121204,10.02018783398671,
drayage-25-23,multi_feature_portfolio,10,1,boltzmann_adaptive,votes=1/4,p45_drayage-25-23_boltzmann_adaptive_b10_s1_1788002510,time_limit,106481.56122207642,0.47345774999121204,10.02018783398671,
drayage-25-23,budgeted_portfolio,10,2,boltzmann_adaptive,budget<=180,p45_drayage-25-23_boltzmann_adaptive_b10_s2_1788002591,time_limit,106589.81786727905,0.4846114999963902,10.014098958985414,
drayage-25-23,instance_aware_portfolio,10,2,boltzmann_adaptive,frac_count=1762<5000,p45_drayage-25-23_boltzmann_adaptive_b10_s2_1788002591,time_limit,106589.81786727905,0.4846114999963902,10.014098958985414,
drayage-25-23,multi_feature_portfolio,10,2,boltzmann_adaptive,votes=1/4,p45_drayage-25-23_boltzmann_adaptive_b10_s2_1788002591,time_limit,106589.81786727905,0.4846114999963902,10.014098958985414,
drayage-25-23,budgeted_portfolio,60,0,boltzmann_adaptive,budget<=180,p45_drayage-25-23_boltzmann_adaptive_b60_s0_1788002795,node_limit,106589.81786727905,0.4699609170202166,35.7437882089871,
drayage-25-23,instance_aware_portfolio,60,0,boltzmann_adaptive,frac_count=1765<5000,p45_drayage-25-23_boltzmann_adaptive_b60_s0_1788002795,node_limit,106589.81786727905,0.4699609170202166,35.7437882089871,
drayage-25-23,multi_feature_portfolio,60,0,boltzmann_adaptive,votes=1/4,p45_drayage-25-23_boltzmann_adaptive_b60_s0_1788002795,node_limit,106589.81786727905,0.4699609170202166,35.7437882089871,
drayage-25-23,budgeted_portfolio,60,1,boltzmann_adaptive,budget<=180,p45_drayage-25-23_boltzmann_adaptive_b60_s1_1788002941,node_limit,105578.04691314697,0.47999833401991054,34.88621487503406,
drayage-25-23,instance_aware_portfolio,60,1,boltzmann_adaptive,frac_count=1763<5000,p45_drayage-25-23_boltzmann_adaptive_b60_s1_1788002941,node_limit,105578.04691314697,0.47999833401991054,34.88621487503406,
drayage-25-23,multi_feature_portfolio,60,1,boltzmann_adaptive,votes=1/4,p45_drayage-25-23_boltzmann_adaptive_b60_s1_1788002941,node_limit,105578.04691314697,0.47999833401991054,34.88621487503406,
drayage-25-23,budgeted_portfolio,60,2,boltzmann_adaptive,budget<=180,p45_drayage-25-23_boltzmann_adaptive_b60_s2_1788003087,node_limit,106471.70248031618,0.4812480410328135,36.89671012503095,
drayage-25-23,instance_aware_portfolio,60,2,boltzmann_adaptive,frac_count=1762<5000,p45_drayage-25-23_boltzmann_adaptive_b60_s2_1788003087,node_limit,106471.70248031618,0.4812480410328135,36.89671012503095,
drayage-25-23,multi_feature_portfolio,60,2,boltzmann_adaptive,votes=1/4,p45_drayage-25-23_boltzmann_adaptive_b60_s2_1788003087,node_limit,106471.70248031618,0.4812480410328135,36.89671012503095,
drayage-25-23,budgeted_portfolio,300,0,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b300_s0_1788003147,node_limit,102111.58990859985,0.4775156250107102,36.49940033402527,
drayage-25-23,instance_aware_portfolio,300,0,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b300_s0_1788003147,node_limit,102111.58990859985,0.4775156250107102,36.49940033402527,
drayage-25-23,multi_feature_portfolio,300,0,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b300_s0_1788003147,node_limit,102111.58990859985,0.4775156250107102,36.49940033402527,
drayage-25-23,budgeted_portfolio,300,1,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b300_s1_1788003198,node_limit,106397.13106155397,0.4760412079631351,37.00251829100307,
drayage-25-23,instance_aware_portfolio,300,1,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b300_s1_1788003198,node_limit,106397.13106155397,0.4760412079631351,37.00251829100307,
drayage-25-23,multi_feature_portfolio,300,1,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b300_s1_1788003198,node_limit,106397.13106155397,0.4760412079631351,37.00251829100307,
drayage-25-23,budgeted_portfolio,300,2,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b300_s2_1788003245,node_limit,104674.27362442018,0.4780908749671653,36.87315233395202,
drayage-25-23,instance_aware_portfolio,300,2,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b300_s2_1788003245,node_limit,104674.27362442018,0.4780908749671653,36.87315233395202,
drayage-25-23,multi_feature_portfolio,300,2,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b300_s2_1788003245,node_limit,104674.27362442018,0.4780908749671653,36.87315233395202,
drayage-25-23,budgeted_portfolio,900,0,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b900_s0_1788003296,node_limit,102111.58990859985,0.46719699999084696,36.64161624998087,
drayage-25-23,instance_aware_portfolio,900,0,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b900_s0_1788003296,node_limit,102111.58990859985,0.46719699999084696,36.64161624998087,
drayage-25-23,multi_feature_portfolio,900,0,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b900_s0_1788003296,node_limit,102111.58990859985,0.46719699999084696,36.64161624998087,
drayage-25-23,budgeted_portfolio,900,1,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b900_s1_1788003345,node_limit,105578.04691314697,0.47122233296977356,37.12960566696711,
drayage-25-23,instance_aware_portfolio,900,1,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b900_s1_1788003345,node_limit,105578.04691314697,0.47122233296977356,37.12960566696711,
drayage-25-23,multi_feature_portfolio,900,1,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b900_s1_1788003345,node_limit,105578.04691314697,0.47122233296977356,37.12960566696711,
drayage-25-23,budgeted_portfolio,900,2,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b900_s2_1788003393,node_limit,106589.81786727905,0.47415091696893796,37.2019706669962,
drayage-25-23,instance_aware_portfolio,900,2,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b900_s2_1788003393,node_limit,106589.81786727905,0.47415091696893796,37.2019706669962,
drayage-25-23,multi_feature_portfolio,900,2,best_estimate,budget>180,p45_drayage-25-23_best_estimate_b900_s2_1788003393,node_limit,106589.81786727905,0.47415091696893796,37.2019706669962,
germanrr,budgeted_portfolio,10,0,boltzmann_adaptive,budget<=180,p45_germanrr_boltzmann_adaptive_b10_s0_1788003931,time_limit,,,10.01082570903236,
germanrr,instance_aware_portfolio,10,0,boltzmann_adaptive,frac_count=211<5000,p45_germanrr_boltzmann_adaptive_b10_s0_1788003931,time_limit,,,10.01082570903236,
germanrr,multi_feature_portfolio,10,0,boltzmann_adaptive,votes=1/4,p45_germanrr_boltzmann_adaptive_b10_s0_1788003931,time_limit,,,10.01082570903236,
germanrr,budgeted_portfolio,10,1,boltzmann_adaptive,budget<=180,p45_germanrr_boltzmann_adaptive_b10_s1_1788003943,time_limit,,,10.003681125002913,
germanrr,instance_aware_portfolio,10,1,boltzmann_adaptive,frac_count=211<5000,p45_germanrr_boltzmann_adaptive_b10_s1_1788003943,time_limit,,,10.003681125002913,
germanrr,multi_feature_portfolio,10,1,boltzmann_adaptive,votes=1/4,p45_germanrr_boltzmann_adaptive_b10_s1_1788003943,time_limit,,,10.003681125002913,
germanrr,budgeted_portfolio,10,2,boltzmann_adaptive,budget<=180,p45_germanrr_boltzmann_adaptive_b10_s2_1788003959,time_limit,,,10.001158208004199,
germanrr,instance_aware_portfolio,10,2,boltzmann_adaptive,frac_count=211<5000,p45_germanrr_boltzmann_adaptive_b10_s2_1788003959,time_limit,,,10.001158208004199,
germanrr,multi_feature_portfolio,10,2,boltzmann_adaptive,votes=1/4,p45_germanrr_boltzmann_adaptive_b10_s2_1788003959,time_limit,,,10.001158208004199,
germanrr,budgeted_portfolio,60,0,boltzmann_adaptive,budget<=180,p45_germanrr_boltzmann_adaptive_b60_s0_1788004021,time_limit,,,60.0013534159516,
germanrr,instance_aware_portfolio,60,0,boltzmann_adaptive,frac_count=211<5000,p45_germanrr_boltzmann_adaptive_b60_s0_1788004021,time_limit,,,60.0013534159516,
germanrr,multi_feature_portfolio,60,0,boltzmann_adaptive,votes=1/4,p45_germanrr_boltzmann_adaptive_b60_s0_1788004021,time_limit,,,60.0013534159516,
germanrr,budgeted_portfolio,60,1,boltzmann_adaptive,budget<=180,p45_germanrr_boltzmann_adaptive_b60_s1_1788004083,time_limit,,,60.00368225004058,
germanrr,instance_aware_portfolio,60,1,boltzmann_adaptive,frac_count=211<5000,p45_germanrr_boltzmann_adaptive_b60_s1_1788004083,time_limit,,,60.00368225004058,
germanrr,multi_feature_portfolio,60,1,boltzmann_adaptive,votes=1/4,p45_germanrr_boltzmann_adaptive_b60_s1_1788004083,time_limit,,,60.00368225004058,
germanrr,budgeted_portfolio,60,2,boltzmann_adaptive,budget<=180,p45_germanrr_boltzmann_adaptive_b60_s2_1788004149,time_limit,,,60.00153633399168,
germanrr,instance_aware_portfolio,60,2,boltzmann_adaptive,frac_count=211<5000,p45_germanrr_boltzmann_adaptive_b60_s2_1788004149,time_limit,,,60.00153633399168,
germanrr,multi_feature_portfolio,60,2,boltzmann_adaptive,votes=1/4,p45_germanrr_boltzmann_adaptive_b60_s2_1788004149,time_limit,,,60.00153633399168,
germanrr,budgeted_portfolio,300,0,best_estimate,budget>180,p45_germanrr_best_estimate_b300_s0_1788004210,node_limit,,,78.71224862500094,
germanrr,instance_aware_portfolio,300,0,best_estimate,budget>180,p45_germanrr_best_estimate_b300_s0_1788004210,node_limit,,,78.71224862500094,
germanrr,multi_feature_portfolio,300,0,best_estimate,budget>180,p45_germanrr_best_estimate_b300_s0_1788004210,node_limit,,,78.71224862500094,
germanrr,budgeted_portfolio,300,1,best_estimate,budget>180,p45_germanrr_best_estimate_b300_s1_1788004371,node_limit,,,79.06939695798792,
germanrr,instance_aware_portfolio,300,1,best_estimate,budget>180,p45_germanrr_best_estimate_b300_s1_1788004371,node_limit,,,79.06939695798792,
germanrr,multi_feature_portfolio,300,1,best_estimate,budget>180,p45_germanrr_best_estimate_b300_s1_1788004371,node_limit,,,79.06939695798792,
germanrr,budgeted_portfolio,300,2,best_estimate,budget>180,p45_germanrr_best_estimate_b300_s2_1788004477,node_limit,,,80.52318275003927,
germanrr,instance_aware_portfolio,300,2,best_estimate,budget>180,p45_germanrr_best_estimate_b300_s2_1788004477,node_limit,,,80.52318275003927,
germanrr,multi_feature_portfolio,300,2,best_estimate,budget>180,p45_germanrr_best_estimate_b300_s2_1788004477,node_limit,,,80.52318275003927,
germanrr,budgeted_portfolio,900,0,best_estimate,budget>180,p45_germanrr_best_estimate_b900_s0_1788004585,node_limit,,,80.53029108297778,
germanrr,instance_aware_portfolio,900,0,best_estimate,budget>180,p45_germanrr_best_estimate_b900_s0_1788004585,node_limit,,,80.53029108297778,
germanrr,multi_feature_portfolio,900,0,best_estimate,budget>180,p45_germanrr_best_estimate_b900_s0_1788004585,node_limit,,,80.53029108297778,
germanrr,budgeted_portfolio,900,1,best_estimate,budget>180,p45_germanrr_best_estimate_b900_s1_1788004734,node_limit,,,81.75241908297176,
germanrr,instance_aware_portfolio,900,1,best_estimate,budget>180,p45_germanrr_best_estimate_b900_s1_1788004734,node_limit,,,81.75241908297176,
germanrr,multi_feature_portfolio,900,1,best_estimate,budget>180,p45_germanrr_best_estimate_b900_s1_1788004734,node_limit,,,81.75241908297176,
germanrr,budgeted_portfolio,900,2,best_estimate,budget>180,p45_germanrr_best_estimate_b900_s2_1788004840,node_limit,,,80.51174958300544,
germanrr,instance_aware_portfolio,900,2,best_estimate,budget>180,p45_germanrr_best_estimate_b900_s2_1788004840,node_limit,,,80.51174958300544,
germanrr,multi_feature_portfolio,900,2,best_estimate,budget>180,p45_germanrr_best_estimate_b900_s2_1788004840,node_limit,,,80.51174958300544,
gfd-schedulen180f7d50m30k18,budgeted_portfolio,10,0,boltzmann_adaptive,budget<=180,p45_gfd-schedulen180f7d50m30k18_boltzmann_adaptive_b10_s0_1788023832,solver_status_108,,,10.17886104201898,
gfd-schedulen180f7d50m30k18,instance_aware_portfolio,10,0,boltzmann_adaptive,frac_count=0<5000,p45_gfd-schedulen180f7d50m30k18_boltzmann_adaptive_b10_s0_1788023832,solver_status_108,,,10.17886104201898,
gfd-schedulen180f7d50m30k18,multi_feature_portfolio,10,0,safeguarded_hybrid,votes=2/4,p45_gfd-schedulen180f7d50m30k18_safeguarded_hybrid_b10_s0_1788023832,solver_status_108,,,10.176472624996677,
gfd-schedulen180f7d50m30k18,budgeted_portfolio,10,1,boltzmann_adaptive,budget<=180,p45_gfd-schedulen180f7d50m30k18_boltzmann_adaptive_b10_s1_1788023854,solver_status_108,,,10.22222395800054,
gfd-schedulen180f7d50m30k18,instance_aware_portfolio,10,1,boltzmann_adaptive,frac_count=0<5000,p45_gfd-schedulen180f7d50m30k18_boltzmann_adaptive_b10_s1_1788023854,solver_status_108,,,10.22222395800054,
gfd-schedulen180f7d50m30k18,multi_feature_portfolio,10,1,safeguarded_hybrid,votes=2/4,p45_gfd-schedulen180f7d50m30k18_safeguarded_hybrid_b10_s1_1788023864,solver_status_108,,,10.186646417016163,
gfd-schedulen180f7d50m30k18,budgeted_portfolio,10,2,boltzmann_adaptive,budget<=180,p45_gfd-schedulen180f7d50m30k18_boltzmann_adaptive_b10_s2_1788023887,solver_status_108,,,10.185766790993512,
gfd-schedulen180f7d50m30k18,instance_aware_portfolio,10,2,boltzmann_adaptive,frac_count=0<5000,p45_gfd-schedulen180f7d50m30k18_boltzmann_adaptive_b10_s2_1788023887,solver_status_108,,,10.185766790993512,
gfd-schedulen180f7d50m30k18,multi_feature_portfolio,10,2,safeguarded_hybrid,votes=2/4,p45_gfd-schedulen180f7d50m30k18_safeguarded_hybrid_b10_s2_1788023887,solver_status_108,,,10.197818124957848,
gfd-schedulen180f7d50m30k18,budgeted_portfolio,60,0,boltzmann_adaptive,budget<=180,p45_gfd-schedulen180f7d50m30k18_boltzmann_adaptive_b60_s0_1788024020,time_limit,,,60.27566995797679,
gfd-schedulen180f7d50m30k18,instance_aware_portfolio,60,0,safeguarded_hybrid,frac_count=70731>=5000,p45_gfd-schedulen180f7d50m30k18_safeguarded_hybrid_b60_s0_1788024020,time_limit,,,60.360074374999385,
gfd-schedulen180f7d50m30k18,multi_feature_portfolio,60,0,safeguarded_hybrid,votes=4/4,p45_gfd-schedulen180f7d50m30k18_safeguarded_hybrid_b60_s0_1788024020,time_limit,,,60.360074374999385,
gfd-schedulen180f7d50m30k18,budgeted_portfolio,60,1,boltzmann_adaptive,budget<=180,p45_gfd-schedulen180f7d50m30k18_boltzmann_adaptive_b60_s1_1788024110,time_limit,,,60.210910958005115,
gfd-schedulen180f7d50m30k18,instance_aware_portfolio,60,1,safeguarded_hybrid,frac_count=73405>=5000,p45_gfd-schedulen180f7d50m30k18_safeguarded_hybrid_b60_s1_1788024143,time_limit,,,60.27431033400353,
gfd-schedulen180f7d50m30k18,multi_feature_portfolio,60,1,safeguarded_hybrid,votes=4/4,p45_gfd-schedulen180f7d50m30k18_safeguarded_hybrid_b60_s1_1788024143,time_limit,,,60.27431033400353,
gfd-schedulen180f7d50m30k18,budgeted_portfolio,60,2,boltzmann_adaptive,budget<=180,p45_gfd-schedulen180f7d50m30k18_boltzmann_adaptive_b60_s2_1788023192,time_limit,,,844.7566731249681,
gfd-schedulen180f7d50m30k18,instance_aware_portfolio,60,2,safeguarded_hybrid,frac_count=74376>=5000,p45_gfd-schedulen180f7d50m30k18_safeguarded_hybrid_b60_s2_1788023219,time_limit,,,793.7979666250176,
gfd-schedulen180f7d50m30k18,multi_feature_portfolio,60,2,safeguarded_hybrid,votes=4/4,p45_gfd-schedulen180f7d50m30k18_safeguarded_hybrid_b60_s2_1788023219,time_limit,,,793.7979666250176,
gfd-schedulen180f7d50m30k18,budgeted_portfolio,300,0,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b300_s0_1788024206,time_limit,,,300.06335745804245,
