instance,policy,budget,seed,status,status_family,incumbent,optimum,gap_vs_opt,final_gap,nodes,ttff,elapsed,root_fractional_count,root_fractional_ratio,root_integer_variable_count,root_solve_seconds,root_integrality_gap_l1,root_binary_near_integral_ratio,root_binary_midpoint_ratio
drayage-100-23,depth_first,900,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.47718183300457895,36.85601587500423,1756,0.15927437641723355,11025,0.37114437500713393,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,depth_first,900,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.461856915964745,38.16901545797009,1765,0.1600907029478458,11025,0.36316604196326807,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,depth_first,900,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8863345101396323,401,0.47041300003184006,39.002997750008944,1757,0.15936507936507938,11025,0.37112379202153534,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,greedy_score,10,0,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,109,0.47062099998584017,10.003997041028924,1756,0.15927437641723355,11025,0.3694228749955073,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,greedy_score,10,1,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,109,0.46648358297534287,10.039845374994911,1765,0.1600907029478458,11025,0.36988000001292676,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,greedy_score,10,2,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,109,0.4623934590490535,10.00234112504404,1757,0.15936507936507938,11025,0.36384850001195446,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,greedy_score,300,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4655312090180814,37.15018549998058,1756,0.15927437641723355,11025,0.367615333001595,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,greedy_score,300,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4698119999957271,37.180779582995456,1765,0.1600907029478458,11025,0.3647516669589095,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,greedy_score,300,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4591173329972662,37.8943273749901,1757,0.15936507936507938,11025,0.3559346250258386,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,greedy_score,60,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.47550012497231364,37.64501333300723,1756,0.15927437641723355,11025,0.37090583302779123,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,greedy_score,60,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4651348330080509,37.4557362080086,1765,0.1600907029478458,11025,0.3702625000150874,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,greedy_score,60,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4653585000196472,37.69592274999013,1757,0.15936507936507938,11025,0.3671009999816306,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,greedy_score,900,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.47815687500406057,36.844965625030454,1756,0.15927437641723355,11025,0.3711966669652611,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,greedy_score,900,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.46881612500874326,37.32197016599821,1765,0.1600907029478458,11025,0.3692139170016162,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,greedy_score,900,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.46726658398984,37.683830333990045,1757,0.15936507936507938,11025,0.37123358296230435,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,hybrid_best_bound_depth,10,0,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,117,0.46389158302918077,10.04270162503235,1756,0.15927437641723355,11025,0.3641539170057513,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,hybrid_best_bound_depth,10,1,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,103,0.46445887500885874,10.063044832961168,1765,0.1600907029478458,11025,0.364564707968384,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,hybrid_best_bound_depth,10,2,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,105,0.46595179196447134,10.058398916968144,1757,0.15936507936507938,11025,0.3715060839895159,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,hybrid_best_bound_depth,300,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4674899579840712,37.218159375013784,1756,0.15927437641723355,11025,0.3637612910242751,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,hybrid_best_bound_depth,300,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4697933749994263,39.20010229200125,1765,0.1600907029478458,11025,0.36984225001651794,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,hybrid_best_bound_depth,300,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.47239200002513826,38.70158587500919,1757,0.15936507936507938,11025,0.3686217910144478,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,hybrid_best_bound_depth,60,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.46617562498431653,37.23302112496458,1756,0.15927437641723355,11025,0.37067866598954424,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,hybrid_best_bound_depth,60,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4681797089870088,39.09750679199351,1765,0.1600907029478458,11025,0.36464225000236183,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,hybrid_best_bound_depth,60,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.48087816598126665,39.02991275000386,1757,0.15936507936507938,11025,0.37330470798769966,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,hybrid_best_bound_depth,900,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4703764999867417,37.39745933300583,1756,0.15927437641723355,11025,0.3649405000032857,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,hybrid_best_bound_depth,900,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.47349879099056125,39.39560054097092,1765,0.1600907029478458,11025,0.3683499170001596,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,hybrid_best_bound_depth,900,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.453034124977421,38.789997999963816,1757,0.15936507936507938,11025,0.36065437499200925,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,learned_portfolio,10,0,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,115,0.1376511249691248,10.04271783301374,1756,0.15927437641723355,11025,0.038749416009522974,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,learned_portfolio,10,1,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,107,0.13713154097786173,10.05863770795986,1765,0.1600907029478458,11025,0.03912295802729204,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,learned_portfolio,10,2,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,111,0.13626695901621133,10.044123416999355,1757,0.15936507936507938,11025,0.03878345905104652,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,learned_portfolio,300,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.1330784159945324,39.096434415958356,1756,0.15927437641723355,11025,0.03841350000584498,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,learned_portfolio,300,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.134640833013691,38.35059629200259,1765,0.1600907029478458,11025,0.03886466700350866,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,learned_portfolio,300,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.14067954203346744,39.16800137498649,1757,0.15936507936507938,11025,0.04190529201878235,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,learned_portfolio,60,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.13472508400445804,38.97686783404788,1756,0.15927437641723355,11025,0.03904983401298523,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,learned_portfolio,60,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.13934995798626915,38.51539245794993,1765,0.1600907029478458,11025,0.040377833996899426,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,learned_portfolio,60,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.14039066602708772,38.942542166041676,1757,0.15936507936507938,11025,0.040905750007368624,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,learned_portfolio,900,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.13913054199656472,38.95987783395685,1756,0.15927437641723355,11025,0.040790958038996905,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,learned_portfolio,900,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.13822037499630824,38.49566679203417,1765,0.1600907029478458,11025,0.04020116600440815,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,learned_portfolio,900,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.13821537501644343,39.42467808298534,1757,0.15936507936507938,11025,0.0407814159989357,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,learned_v2,10,0,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,123,0.14161229197634384,10.043478125007823,1756,0.15927437641723355,11025,0.04089816700434312,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,learned_v2,10,1,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,111,0.14153587498003617,10.064268124988303,1765,0.1600907029478458,11025,0.04110095894429833,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,learned_v2,10,2,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,107,0.13763787498464808,10.056587625003885,1757,0.15936507936507938,11025,0.034936292038764805,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,learned_v2,300,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.12800616695312783,37.0579230839503,1756,0.15927437641723355,11025,0.040535208012443036,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,learned_v2,300,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.1374862919910811,38.84002162498655,1765,0.1600907029478458,11025,0.03934537497116253,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,learned_v2,300,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.1387779579963535,39.371104417019524,1757,0.15936507936507938,11025,0.03933866694569588,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,learned_v2,60,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.14164995803730562,37.322413166984916,1756,0.15927437641723355,11025,0.04351208300795406,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,learned_v2,60,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.14075033302651718,38.214399708027486,1765,0.1600907029478458,11025,0.04024912498425692,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,learned_v2,60,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.14629154099384323,40.089010957977735,1757,0.15936507936507938,11025,0.041726124996785074,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,learned_v2,900,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.14442987501388416,37.17524183396017,1756,0.15927437641723355,11025,0.042372292024083436,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,learned_v2,900,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.13878612499684095,38.685495875019114,1765,0.1600907029478458,11025,0.04021579201798886,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,learned_v2,900,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.14671341597568244,39.85499704099493,1757,0.15936507936507938,11025,0.043665458040777594,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,random_uniform,10,0,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,109,0.46270704100606963,10.003307458013296,1756,0.15927437641723355,11025,0.36524920898955315,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,random_uniform,10,1,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,107,0.4747716669808142,10.043839082994964,1765,0.1600907029478458,11025,0.3699718749849126,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,random_uniform,10,2,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,107,0.4703900419990532,10.055839625012595,1757,0.15936507936507938,11025,0.3639152080286294,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,random_uniform,300,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4676078339689411,37.35532124998281,1756,0.15927437641723355,11025,0.3641879580100067,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,random_uniform,300,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.45511770801385865,36.90538687503431,1765,0.1600907029478458,11025,0.3621147079975344,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,random_uniform,300,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.45935754204401746,37.86340941704111,1757,0.15936507936507938,11025,0.3646502500050701,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,random_uniform,60,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.46489933400880545,37.50438641698565,1756,0.15927437641723355,11025,0.36773195798741654,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,random_uniform,60,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4727575830183923,37.22005708300276,1765,0.1600907029478458,11025,0.3670397910173051,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,random_uniform,60,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4648856249987148,37.88648766698316,1757,0.15936507936507938,11025,0.36739354202290997,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,random_uniform,900,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4690792500041425,37.158958874992095,1756,0.15927437641723355,11025,0.3649732500198297,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,random_uniform,900,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4666936660069041,37.281643665977754,1765,0.1600907029478458,11025,0.37050420802552253,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,random_uniform,900,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.46309541701339185,38.12612154200906,1757,0.15936507936507938,11025,0.3642012079944834,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,safeguarded_hybrid,10,0,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,113,0.4689016669872217,10.013279833947308,1756,0.15927437641723355,11025,0.3623013749602251,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,safeguarded_hybrid,10,1,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,107,0.4666880830191076,10.054365082993172,1765,0.1600907029478458,11025,0.3669244580087252,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,safeguarded_hybrid,10,2,time_limit,time_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,107,0.4700573750305921,10.011612583009992,1757,0.15936507936507938,11025,0.36796800000593066,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,safeguarded_hybrid,300,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4542411249713041,39.01061195798684,1756,0.15927437641723355,11025,0.3624722500098869,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,safeguarded_hybrid,300,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4701964170089923,38.80794829200022,1765,0.1600907029478458,11025,0.36350920802215114,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,safeguarded_hybrid,300,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.472486459009815,39.49377599998843,1757,0.15936507936507938,11025,0.36397683300310746,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,safeguarded_hybrid,60,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4684658339829184,39.17901337496005,1756,0.15927437641723355,11025,0.37126799998804927,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,safeguarded_hybrid,60,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4684335829806514,38.14718254096806,1765,0.1600907029478458,11025,0.3677015000139363,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,safeguarded_hybrid,60,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.4662314159795642,39.426837624982,1757,0.15936507936507938,11025,0.3663515830412507,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-100-23,safeguarded_hybrid,900,0,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.471333916997537,39.063008999975864,1756,0.15927437641723355,11025,0.36616483301622793,0.007934173139541765,0.9864852607709751,0.009705215419501133
drayage-100-23,safeguarded_hybrid,900,1,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.47265275003155693,39.09750137501396,1765,0.1600907029478458,11025,0.3639067920157686,0.007550632952516295,0.9867573696145124,0.007800453514739229
drayage-100-23,safeguarded_hybrid,900,2,node_limit,node_limit,103333.87407302858,103333.87407,2.930862438300302e-11,0.8866379289047184,401,0.47182004200294614,39.147293749963865,1757,0.15936507936507938,11025,0.36982245900435373,0.007610242869966436,0.9873922902494331,0.007619047619047619
drayage-25-23,best_bound,10,0,time_limit,time_limit,106589.81786727905,101282.647018,0.052399606502541905,0.8901007412002198,111,0.4775550840422511,10.05228475003969,1765,0.1600907029478458,11025,0.3683407090138644,0.007427076402792379,0.9863038548752835,0.007800453514739229
drayage-25-23,best_bound,10,1,time_limit,time_limit,106481.56122207642,101282.647018,0.05133074971028807,0.8899890098832539,113,0.4810236669727601,10.043765000009444,1763,0.1599092970521542,11025,0.37052883399883285,0.007470284482614148,0.9865759637188208,0.00816326530612245
drayage-25-23,best_bound,10,2,time_limit,time_limit,106589.81786727905,101282.647018,0.052399606502541905,0.8901007412002198,111,0.478387292008847,10.044310833036434,1762,0.1598185941043084,11025,0.3679740419611335,0.007332196442399956,0.9873015873015873,0.006712018140589569
drayage-25-23,best_bound,300,0,node_limit,node_limit,102111.58990859987,101282.647018,0.008184451285643676,0.885280975551327,401,0.48253758397186175,37.18640858400613,1765,0.1600907029478458,11025,0.37594320898642763,0.007427076402792379,0.9863038548752835,0.007800453514739229
drayage-25-23,best_bound,300,1,node_limit,node_limit,106397.13106155397,101282.647018,0.050497140370403405,0.8896378207990449,401,0.48047741601476446,37.00073912501102,1763,0.1599092970521542,11025,0.36837133299559355,0.007470284482614148,0.9865759637188208,0.00816326530612245
drayage-25-23,best_bound,300,2,node_limit,node_limit,105844.78883743288,101282.647018,0.045043666943480325,0.8893271732327861,401,0.4708360829972662,36.46802920801565,1762,0.1598185941043084,11025,0.36508954101009294,0.007332196442399956,0.9873015873015873,0.006712018140589569
drayage-25-23,best_bound,60,0,node_limit,node_limit,104504.38928604127,101282.647018,0.031809420102030916,0.8879076557525779,401,0.4791092079831287,36.43052512494614,1765,0.1600907029478458,11025,0.37078729103086516,0.007427076402792379,0.9863038548752835,0.007800453514739229
drayage-25-23,best_bound,60,1,node_limit,node_limit,106397.13106155397,101282.647018,0.050497140370403405,0.8896378207990449,401,0.4802779580350034,36.923737916047685,1763,0.1599092970521542,11025,0.3721994999796152,0.007470284482614148,0.9865759637188208,0.00816326530612245
drayage-25-23,best_bound,60,2,node_limit,node_limit,105844.78883743288,101282.647018,0.045043666943480325,0.8893271732327861,401,0.47744958399562165,37.0633416249766,1762,0.1598185941043084,11025,0.3712056669755839,0.007332196442399956,0.9873015873015873,0.006712018140589569
drayage-25-23,best_bound,900,0,node_limit,node_limit,102111.58990859987,101282.647018,0.008184451285643676,0.885280975551327,401,0.46695229201577604,36.30818699998781,1765,0.1600907029478458,11025,0.3626859170035459,0.007427076402792379,0.9863038548752835,0.007800453514739229
drayage-25-23,best_bound,900,1,node_limit,node_limit,105578.04691314697,101282.647018,0.04241002799209611,0.8887816209145981,401,0.4797503330046311,37.008344750036485,1763,0.1599092970521542,11025,0.3741287920274772,0.007470284482614148,0.9865759637188208,0.00816326530612245
drayage-25-23,best_bound,900,2,node_limit,node_limit,105844.78883743288,101282.647018,0.045043666943480325,0.8893271732327861,401,0.47537762502906844,36.43661645799875,1762,0.1598185941043084,11025,0.37048858404159546,0.007332196442399956,0.9873015873015873,0.006712018140589569
drayage-25-23,best_estimate,10,0,time_limit,time_limit,106589.81786727905,101282.647018,0.052399606502541905,0.8901007412002198,109,0.4810102500487119,10.061511167034041,1765,0.1600907029478458,11025,0.37165187497157604,0.007427076402792379,0.9863038548752835,0.007800453514739229
drayage-25-23,best_estimate,10,1,time_limit,time_limit,106481.56122207642,101282.647018,0.05133074971028807,0.8899890098832539,113,0.4806598330033012,10.032554916047957,1763,0.1599092970521542,11025,0.374200040998403,0.007470284482614148,0.9865759637188208,0.00816326530612245
drayage-25-23,best_estimate,10,2,time_limit,time_limit,106589.81786727905,101282.647018,0.052399606502541905,0.8901007412002198,107,0.4743884999770671,10.041202041960787,1762,0.1598185941043084,11025,0.36597708298359066,0.007332196442399956,0.9873015873015873,0.006712018140589569
drayage-25-23,best_estimate,300,0,node_limit,node_limit,102111.58990859985,101282.647018,0.008184451285643532,0.8852809755513269,401,0.4775156250107102,36.49940033402527,1765,0.1600907029478458,11025,0.369618792028632,0.007427076402792379,0.9863038548752835,0.007800453514739229
drayage-25-23,best_estimate,300,1,node_limit,node_limit,106397.13106155397,101282.647018,0.050497140370403405,0.8899017119884506,401,0.4760412079631351,37.00251829100307,1763,0.1599092970521542,11025,0.37113174999831244,0.007470284482614148,0.9865759637188208,0.00816326530612245
drayage-25-23,best_estimate,300,2,node_limit,node_limit,104674.27362442018,101282.647018,0.033486749273223634,0.888089579477295,401,0.4780908749671653,36.87315233395202,1762,0.1598185941043084,11025,0.3697450839681551,0.007332196442399956,0.9873015873015873,0.006712018140589569
drayage-25-23,best_estimate,60,0,node_limit,node_limit,102111.58990859985,101282.647018,0.008184451285643532,0.8852809755513269,401,0.4762904579984024,37.01209516602103,1765,0.1600907029478458,11025,0.36632137501146644,0.007427076402792379,0.9863038548752835,0.007800453514739229
drayage-25-23,best_estimate,60,1,node_limit,node_limit,106397.13106155397,101282.647018,0.050497140370403405,0.8899017119884506,401,0.483347249974031,37.864038791973144,1763,0.1599092970521542,11025,0.37001620803494006,0.007470284482614148,0.9865759637188208,0.00816326530612245
drayage-25-23,best_estimate,60,2,node_limit,node_limit,106589.81786727905,101282.647018,0.052399606502541905,0.8901007412002198,401,0.481708167004399,37.07241237501148,1762,0.1598185941043084,11025,0.37181199999758974,0.007332196442399956,0.9873015873015873,0.006712018140589569
drayage-25-23,best_estimate,900,0,node_limit,node_limit,102111.58990859985,101282.647018,0.008184451285643532,0.8852809755513269,401,0.46719699999084696,36.64161624998087,1765,0.1600907029478458,11025,0.3592492080060765,0.007427076402792379,0.9863038548752835,0.007800453514739229
drayage-25-23,best_estimate,900,1,node_limit,node_limit,105578.04691314697,101282.647018,0.04241002799209611,0.8890475593959973,401,0.47122233296977356,37.12960566696711,1763,0.1599092970521542,11025,0.36385283299023286,0.007470284482614148,0.9865759637188208,0.00816326530612245
drayage-25-23,best_estimate,900,2,node_limit,node_limit,106589.81786727905,101282.647018,0.052399606502541905,0.8901007412002198,401,0.47415091696893796,37.2019706669962,1762,0.1598185941043084,11025,0.3636496250401251,0.007332196442399956,0.9873015873015873,0.006712018140589569
drayage-25-23,boltzmann_adaptive,10,0,time_limit,time_limit,106589.81786727905,101282.647018,0.052399606502541905,0.8901007412002196,111,0.4749592500156723,10.050904500007164,1765,0.1600907029478458,11025,0.3684534159838222,0.007427076402792379,0.9863038548752835,0.007800453514739229
drayage-25-23,boltzmann_adaptive,10,1,time_limit,time_limit,106481.56122207642,101282.647018,0.05133074971028807,0.8899890098832539,111,0.47345774999121204,10.02018783398671,1763,0.1599092970521542,11025,0.36763170798076317,0.007470284482614148,0.9865759637188208,0.00816326530612245
drayage-25-23,boltzmann_adaptive,10,2,time_limit,time_limit,106589.81786727905,101282.647018,0.052399606502541905,0.8901007412002198,109,0.4846114999963902,10.014098958985414,1762,0.1598185941043084,11025,0.37457666598493233,0.007332196442399956,0.9873015873015873,0.006712018140589569
drayage-25-23,boltzmann_adaptive,300,0,node_limit,node_limit,101344.27471160892,101282.647018,0.0006084723832105219,0.8844123951495831,401,0.47298479097662494,35.302028833015356,1765,0.1600907029478458,11025,0.3665850830147974,0.007427076402792379,0.9863038548752835,0.007800453514739229
drayage-25-23,boltzmann_adaptive,300,1,node_limit,node_limit,105578.04691314697,101282.647018,0.04241002799209611,0.8890475593959973,401,0.47889458399731666,34.79274450003868,1763,0.1599092970521542,11025,0.37399958400055766,0.007470284482614148,0.9865759637188208,0.00816326530612245
